"sep=,"
Folder Name,Quantity,Trade Quantity,Card Name,Set Code,Set Name,Card Number,Rarity,Condition,Printing,Language,Price Bought,Date Bought,AVG,LOW,TREND
Mostri Effetto ,1,0,Bujingi Ophidian,JOTL,Judgment of the Light,JOTL-EN021,C,NearMint,Unlimited,Italian,0.00,2022-09-06,0.02,0.02,0.05
Mostri Effetto ,1,0,Bujingi Swallow,LVAL,Legacy of the Valiant,LVAL-EN028,C,Excellent,1st Edition,Italian,0.00,2022-09-23,0.02,0.02,0.02
Mostri Effetto ,1,0,Bujingi Turtle,JOTL,Judgment of the Light,JOTL-EN018,C,Mint,1st Edition,Italian,0.00,2022-09-23,0.02,0.02,0.09
Mostri Effetto ,1,0,Bujingi Wolf,JOTL,Judgment of the Light,JOTL-EN019,C,LightPlayed,1st Edition,Italian,0.00,2022-09-23,0.13,0.02,0.05
Mostri Effetto ,1,0,Bull Blader,ABYR,Abyss Rising,ABYR-EN002,C,Poor,Unlimited,Italian,0.00,2022-09-23,0.44,0.02,0.15
Mostri Effetto ,1,0,Buster Blader,LDK2,Legendary Decks II,LDK2-ENY12,C,NearMint,Unlimited,Italian,0.00,2022-09-05,0.20,0.02,0.10
Mostri Effetto ,1,0,Buster Blader,DPYG,Duelist Pack - Yugi,DPYG-EN007,C,LightPlayed,1st Edition,Italian,0.00,2022-09-26,0.15,0.02,0.07
Mostri Effetto ,1,0,Buster Blader,SBC1,Speed Duel: Streets Of Battle City,SBC1-ENA06,C,Mint,1st Edition,Italian,0.00,2024-02-13,0.09,0.02,0.12
Mostri Effetto ,1,0,Buten,GAOV,Galactic Overlord,GAOV-EN095,C,Played,Unlimited,Italian,0.00,2022-09-23,0.02,0.02,0.50
Mostri Effetto ,1,0,Bystial Baldrake,PHHY,Photon Hypernova,PHHY-EN004,C,Mint,1st Edition,Italian,0.00,2024-01-14,0.16,0.02,0.19
Mostri Effetto ,1,0,Caligo Claw Crow,YS13,Super Starter V For Victory,YS13-EN008,C,NearMint,1st Edition,Italian,0.00,2022-11-08,0.13,0.02,0.12
Mostri Effetto ,1,0,Carboneddon,SGX2,Speed Duel Gx: Midterm Paradox,SGX2-ENC07,C,Mint,1st Edition,Italian,0.00,2023-07-13,0.05,0.02,0.07
Mostri Effetto ,1,0,Card Guard,SDGU,Gates Of The Underworld Structure Deck,SDGU-EN021,C,Poor,Unlimited,Italian,0.00,2022-09-25,0.25,0.02,0.14
Mostri Effetto ,1,0,Card Guard,SDGU,Gates Of The Underworld Structure Deck,SDGU-EN021,C,LightPlayed,Unlimited,Italian,0.00,2022-09-25,0.25,0.02,0.14
Mostri Effetto ,1,0,Card Guard,BP01,Battle Pack: Epic Dawn,BP01-EN162,C,Played,Unlimited,Italian,0.00,2022-09-25,0.14,0.02,0.08
Mostri Effetto ,1,0,Card Trooper,BP02,Battle Pack 2: War of the Giants,BP02-EN048,C,Excellent,Unlimited,Italian,0.00,2023-01-18,0.30,0.02,0.19
Mostri Effetto ,1,0,Cardcar D,SP14,Star Pack 2014,SP14-EN012,C,Played,1st Edition,Italian,0.00,2022-09-26,0.10,0.02,0.20
Mostri Effetto ,1,0,Cartorhyn the Hidden Gem of the Seafront,POTE,Power Of The Elements,POTE-EN036,C,Mint,1st Edition,Italian,0.50,2023-07-19,0.10,0.02,0.08
Mostri Effetto ,1,0,Castle of Dark Illusions,MRD,Metal Raiders,MRD-073,C,Good,Unlimited,Italian,0.00,2022-11-08,0.10,0.02,0.86
Mostri Effetto ,1,0,Catche Eve L2,SAST,Savage Strike,SAST-EN001,C,NearMint,1st Edition,Italian,0.02,2024-05-13,0.50,0.02,0.15
Mostri Effetto ,1,0,Cave Dragon,DB2,Dark Beginning 2,DB2-EN155,C,Good,Unlimited,English,0.00,2022-09-23,1.00,0.05,0.61
Mostri Effetto ,1,0,C-Crush Wyvern,SDKS,Structure Deck: Seto Kaiba,SDKS-EN003,SR,NearMint,1st Edition,Italian,0.00,2022-09-06,0.63,0.05,0.65
Mostri Effetto ,1,0,Chachaka Archer,ZTIN,Zexal Collection Tin,ZTIN-EN021,SR,Poor,1st Edition,Italian,0.00,2022-09-06,0.02,0.02,0.14
Mostri Effetto ,1,0,Chainsaw Insect,SBC1,Speed Duel: Streets Of Battle City,SBC1-END03,C,Mint,1st Edition,Italian,0.00,2024-02-13,0.14,0.02,0.09
Mostri Effetto ,1,0,Chaos Command Magician,SD6,"Structure Deck: Spellcaster's Judgment",SD6-EN008,C,LightPlayed,1st Edition,Italian,0.00,2022-09-24,0.11,0.02,0.10
Mostri Effetto ,1,0,Chaos Command Magician,SBC1,Speed Duel: Streets Of Battle City,SBC1-ENI03,C,Mint,1st Edition,Italian,0.00,2024-02-13,0.06,0.02,0.12
Mostri Effetto ,1,0,Chaosrider Gustaph,SGX3,Speed Duel Gx: Duelists Of Shadows,SGX3-ENF04,C,Mint,1st Edition,Italian,0.09,2023-12-18,0.02,0.02,0.05
Mostri Effetto ,1,0,Charioteer of Prophecy,REDU,Return of the Duelist,REDU-EN019,C,Good,Unlimited,Italian,0.00,2022-09-26,0.15,0.02,0.12
Mostri Effetto ,1,0,Cheepcheepcheep,JOTL,Judgment of the Light,JOTL-EN037,C,NearMint,Unlimited,Italian,0.00,2022-09-06,0.04,0.02,0.08
Mostri Effetto ,1,0,Chewbone,SP13,Star Pack 2013,SP13-EN020,C,LightPlayed,Unlimited,Italian,0.00,2022-11-08,0.02,0.02,0.04
Mostri Effetto ,1,0,Chiron the Mage,SGX1,Speed Duel Gx: Duel Academy Box,SGX1-ENC05,C,Mint,1st Edition,Italian,0.00,2022-09-06,0.04,0.02,0.12
Mostri Effetto ,1,0,Chiron the Mage,YS12,Starter Deck Xyz Symphony,YS12-EN013,C,Good,1st Edition,Italian,0.00,2022-11-08,0.02,0.02,0.06
Mostri Effetto ,1,0,Chow Len the Prophet,SBC1,Speed Duel: Streets Of Battle City,SBC1-ENG03,C,Mint,1st Edition,Italian,0.00,2024-02-13,0.04,0.02,0.15
Mostri Effetto ,1,0,Chow Sai the Ghost Stopper,SBC1,Speed Duel: Streets Of Battle City,SBC1-ENG02,C,Mint,1st Edition,Italian,0.00,2024-02-13,0.04,0.02,0.17
Mostri Effetto ,1,0,Chronomaly Colossal Head,REDU,Return of the Duelist,REDU-EN010,R,Good,Unlimited,Italian,0.00,2022-09-23,0.09,0.02,0.20
Mostri Effetto ,1,0,Chronomaly Golden Jet,REDU,Return of the Duelist,REDU-EN011,C,Poor,Unlimited,Italian,0.00,2022-09-23,0.12,0.02,0.32
Mostri Effetto ,1,0,Clock Wyvern,MP19,2019 Gold Sarcophagus Tin Mega Pack,MP19-EN152,C,NearMint,1st Edition,Italian,0.02,2024-05-12,0.05,0.02,0.05
Mostri Effetto ,1,0,Cloudian - Acid Cloud,SGX3,Speed Duel Gx: Duelists Of Shadows,SGX3-ENH03,C,Mint,1st Edition,Italian,0.17,2023-12-18,0.04,0.02,0.10
Mostri Effetto ,1,0,Cloudian - Altus,SGX3,Speed Duel Gx: Duelists Of Shadows,SGX3-ENH04,C,Mint,1st Edition,Italian,0.24,2023-12-18,0.02,0.02,0.09
Mostri Effetto ,1,0,Cloudian - Cirrostratus,SGX3,Speed Duel Gx: Duelists Of Shadows,SGX3-ENH05,C,Mint,1st Edition,Italian,0.24,2023-12-18,0.02,0.02,0.12
Mostri Effetto ,1,0,Cloudian - Eye of the Typhoon,SGX3,Speed Duel Gx: Duelists Of Shadows,SGX3-ENH02,C,Mint,1st Edition,Italian,0.10,2023-12-18,0.02,0.02,0.13
Mostri Effetto ,1,0,Cloudian - Ghost Fog,SGX3,Speed Duel Gx: Duelists Of Shadows,SGX3-ENH06,C,Mint,1st Edition,Italian,0.24,2023-12-18,0.02,0.02,0.10
Mostri Effetto ,1,0,Cloudian - Nimbusman,SGX3,Speed Duel Gx: Duelists Of Shadows,SGX3-ENH09,C,Mint,1st Edition,Italian,0.08,2023-12-18,0.15,0.02,0.09
Mostri Effetto ,1,0,Cloudian - Sheep Cloud,SGX3,Speed Duel Gx: Duelists Of Shadows,SGX3-ENI24,C,Mint,1st Edition,Italian,0.10,2023-12-18,0.02,0.02,0.11
Mostri Effetto ,1,0,Cloudian - Storm Dragon,SGX3,Speed Duel Gx: Duelists Of Shadows,SGX3-ENH10,C,Mint,1st Edition,Italian,0.08,2023-12-18,0.02,0.02,0.06
Mostri Effetto ,1,0,Cloudian - Turbulence,SGX3,Speed Duel Gx: Duelists Of Shadows,SGX3-ENH07,C,Mint,1st Edition,Italian,0.04,2023-12-18,0.02,0.02,0.10
Mostri Effetto ,1,0,Command Knight,LDK2,Legendary Decks II,LDK2-ENJ20,C,NearMint,Unlimited,Italian,0.00,2022-09-05,0.09,0.02,0.17
Mostri Effetto ,1,0,Command Knight,SBC1,Speed Duel: Streets Of Battle City,SBC1-ENB06,C,Mint,1st Edition,Italian,0.00,2024-02-13,0.06,0.02,0.08
Mostri Effetto ,1,0,Condemned Witch,EGO1,Egyptian God Deck: Obelisk The Tormentor,EGO1-EN019,C,NearMint,1st Edition,English,0.00,2022-09-06,0.17,0.02,0.17
Mostri Effetto ,1,0,"Confronting the ""C""",JOTL,Judgment of the Light,JOTL-EN086,R,Good,1st Edition,Italian,0.00,2022-11-08,0.10,0.02,0.11
Mostri Effetto ,1,0,Constellar Algiedi,SP15,Star Pack 2013 ARC-V,SP15-EN007,C,Excellent,1st Edition,Italian,0.00,2022-09-26,0.20,0.02,0.22
Mostri Effetto ,1,0,Construction Train Signal Red,LED4,Legendary Duelists: Sisters of the Rose,LED4-EN043,C,NearMint,1st Edition,Italian,0.02,2024-05-12,0.02,0.02,0.07
Mostri Effetto ,1,0,"Contact ""C""",SDCB,Structure Deck: Legend Of The Crystal Beasts,SDCB-EN013,C,Mint,1st Edition,Italian,0.02,2023-01-24,0.08,0.02,0.08
Mostri Effetto ,1,0,Crass Clown,SGX2,Speed Duel Gx: Midterm Paradox,SGX2-END03,C,Mint,1st Edition,Italian,0.13,2023-07-13,0.04,0.02,0.09
Mostri Effetto ,1,0,Creation Resonator,SDCK,Structure Deck: The Crimson King,SDCK-EN005,C,Mint,1st Edition,Italian,0.24,2023-10-07,0.30,0.02,0.13
Mostri Effetto ,1,0,Creeping Doom Manta,RDS,Rise of Destiny,RDS-EN025,C,Good,1st Edition,Italian,0.00,2022-11-08,0.02,0.02,0.13
Mostri Effetto ,1,0,Crimson Resonator,SDCK,Structure Deck: The Crimson King,SDCK-EN008,C,Mint,1st Edition,Italian,0.24,2023-10-07,0.10,0.02,0.05
Mostri Effetto ,2,0,Criosphinx,TLM,The Lost Millennium,TLM-EN013,R,NearMint,Unlimited,Italian,0.00,2022-11-08,0.08,0.02,0.27
Mostri Effetto ,1,0,Cross Debug,"RIRA
",Rising Rampage,RIRA-EN002,C,NearMint,1st Edition,Italian,0.02,2024-05-13,0.02,0.02,0.09
Mostri Effetto ,1,0,Cross Keeper,POTE,Power Of The Elements,POTE-EN002,C,NearMint,1st Edition,Italian,0.02,2023-09-27,0.02,0.02,0.09
Mostri Effetto ,1,0,Cross-Sword Beetle,SBC1,Speed Duel: Streets Of Battle City,SBC1-ENI04,C,Mint,1st Edition,Italian,0.00,2024-02-13,0.02,0.02,0.06
Mostri Effetto ,1,0,Crystal Beast Amber Mammoth,SGX1,Speed Duel Gx: Duel Academy Box,SGX1-ENF03,C,Mint,1st Edition,Italian,0.00,2022-09-06,0.05,0.02,0.06
Mostri Effetto ,1,0,Crystal Beast Amber Mammoth,SDCB,Structure Deck: Legend Of The Crystal Beasts,SDCB-EN005,C,Mint,1st Edition,Italian,0.02,2023-01-24,0.05,0.02,0.03
Mostri Effetto ,1,0,Crystal Beast Amethyst Cat,SGX1,Speed Duel Gx: Duel Academy Box,SGX1-ENF02,C,Mint,1st Edition,Italian,0.00,2022-09-06,0.12,0.02,0.05
Mostri Effetto ,1,0,Crystal Beast Amethyst Cat,SDCB,Structure Deck: Legend Of The Crystal Beasts,SDCB-EN002,C,Mint,1st Edition,Italian,0.02,2023-01-24,0.05,0.02,0.04
Mostri Effetto ,1,0,Crystal Beast Cobalt Eagle,SGX1,Speed Duel Gx: Duel Academy Box,SGX1-ENF07,C,Mint,1st Edition,Italian,0.00,2022-09-06,0.11,0.02,0.07
Mostri Effetto ,1,0,Crystal Beast Cobalt Eagle,SDCB,Structure Deck: Legend Of The Crystal Beasts,SDCB-EN006,C,Mint,1st Edition,Italian,0.02,2023-01-24,0.05,0.02,0.02
Mostri Effetto ,1,0,Crystal Beast Emerald Tortoise,SGX1,Speed Duel Gx: Duel Academy Box,SGX1-ENF05,C,Mint,1st Edition,Italian,0.00,2022-09-06,0.04,0.02,0.07
Mostri Effetto ,1,0,Crystal Beast Emerald Tortoise,SDCB,Structure Deck: Legend Of The Crystal Beasts,SDCB-EN003,C,Mint,1st Edition,Italian,0.02,2023-01-24,0.05,0.02,0.03
Mostri Effetto ,1,0,Crystal Beast Rainbow Dragon,SDCB,Structure Deck: Legend Of The Crystal Beasts,SDCB-EN044,UR,Mint,1st Edition,Italian,0.02,2023-01-24,0.23,0.02,0.19
Mostri Effetto ,1,0,Crystal Beast Ruby Carbuncle,SGX1,Speed Duel Gx: Duel Academy Box,SGX1-ENF04,C,Mint,1st Edition,Italian,0.00,2022-09-06,0.02,0.02,0.06
Mostri Effetto ,1,0,Crystal Beast Ruby Carbuncle,SDCB,Structure Deck: Legend Of The Crystal Beasts,SDCB-EN001,C,Mint,1st Edition,Italian,0.02,2023-01-24,0.05,0.02,0.05
Mostri Effetto ,1,0,Crystal Beast Sapphire Pegasus,SGX1,Speed Duel Gx: Duel Academy Box,SGX1-ENF08,C,Mint,1st Edition,Italian,0.00,2022-09-06,0.35,0.02,0.13
Mostri Effetto ,1,0,Crystal Beast Sapphire Pegasus,SDCB,Structure Deck: Legend Of The Crystal Beasts,SDCB-EN007,C,Mint,1st Edition,Italian,0.02,2023-01-24,0.07,0.02,0.02
Mostri Effetto ,1,0,Crystal Beast Topaz Tiger,SGX1,Speed Duel Gx: Duel Academy Box,SGX1-ENF06,C,Mint,1st Edition,Italian,0.00,2022-09-06,0.25,0.02,0.07
Mostri Effetto ,1,0,Crystal Beast Topaz Tiger,SDCB,Structure Deck: Legend Of The Crystal Beasts,SDCB-EN004,C,Mint,1st Edition,Italian,0.02,2023-01-24,0.05,0.02,0.04
Mostri Effetto ,1,0,Crystal Seer,SGX1,Speed Duel Gx: Duel Academy Box,SGX1-ENF09,C,Mint,1st Edition,Italian,0.00,2022-09-06,0.10,0.02,0.14
Mostri Effetto ,1,0,Cure Mermaid,LON,Labyrinth of Nightmare,LON-041,C,Played,Unlimited,Italian,0.00,2022-09-23,0.05,0.02,0.12
Mostri Effetto ,1,0,"Curse of Dragon, the Cursed Dragon",MP21,2021 Tin Of Ancient Battles,MP21-EN098,C,NearMint,1st Edition,Italian,0.02,2024-05-12,0.02,0.02,0.02
Mostri Effetto ,1,0,Cyber Archfiend,CRV,Cybernetic Revolution,CRV-EN019,C,Excellent,Unlimited,Italian,0.00,2022-09-25,0.02,0.02,0.08
Mostri Effetto ,1,0,Cyber Dragon,EGO1,Egyptian God Deck: Obelisk The Tormentor,EGO1-EN009,C,NearMint,1st Edition,English,0.00,2022-09-06,0.28,0.02,0.11
Mostri Effetto ,1,0,Cyber Dragon,SGX1,Speed Duel Gx: Duel Academy Box,SGX1-ENG01,C,Mint,1st Edition,Italian,0.00,2022-09-06,0.09,0.02,0.24
Mostri Effetto ,1,0,Cyber Dragon,YS12,Starter Deck Xyz Symphony,YS12-EN011,C,Poor,,Italian,0.00,2022-09-07,,,
Mostri Effetto ,1,0,Cyber Dragon,SGX3,Speed Duel Gx: Duelists Of Shadows,SGX3-ENI28,C,Mint,1st Edition,Italian,0.28,2023-12-18,0.09,0.02,0.24
Mostri Effetto ,1,0,Cyber Gymnast,SGX1,Speed Duel Gx: Duel Academy Box,SGX1-ENE08,C,NearMint,1st Edition,Italian,0.00,2022-09-06,0.20,0.02,0.08
Mostri Effetto ,1,0,Cyber Kirin,EOJ,Enemy of Justice,EOJ-EN008,C,Excellent,1st Edition,Italian,0.00,2022-09-25,0.05,0.02,0.09
Mostri Effetto ,1,0,Cyber Kirin,EOJ,Enemy of Justice,EOJ-EN008,C,NearMint,1st Edition,English,0.00,2022-09-25,0.05,0.02,0.09
Mostri Effetto ,1,0,Cyber Phoenix,SGX1,Speed Duel Gx: Duel Academy Box,SGX1-ENG04,C,Mint,1st Edition,Italian,0.00,2022-09-06,0.04,0.02,0.11
Mostri Effetto ,1,0,Cyber Prima,SGX1,Speed Duel Gx: Duel Academy Box,SGX1-ENE09,C,Mint,1st Edition,Italian,0.00,2022-09-06,0.02,0.02,0.03
Mostri Effetto ,1,0,Cyber Raider,SBC1,Speed Duel: Streets Of Battle City,SBC1-ENE09,C,Mint,1st Edition,Italian,0.00,2024-02-13,0.04,0.02,0.11
Mostri Effetto ,1,0,Cyber Tutu,SGX1,Speed Duel Gx: Duel Academy Box,SGX1-ENE07,C,Mint,1st Edition,Italian,0.00,2022-09-06,0.09,0.02,0.04
Mostri Effetto ,1,0,Cyber Tutu,EOJ,Enemy of Justice,EOJ-EN005,C,Excellent,1st Edition,English,0.00,2022-09-25,0.05,0.02,0.11
Mostri Effetto ,1,0,Cyberdark Claw,SGX1,Speed Duel Gx: Duel Academy Box,SGX1-ENG10,C,Mint,1st Edition,Italian,0.00,2022-09-06,0.10,0.02,0.13
Mostri Effetto ,1,0,Cyberdark Edge,SGX1,Speed Duel Gx: Duel Academy Box,SGX1-ENG06,C,Mint,1st Edition,Italian,0.00,2022-09-06,0.13,0.02,0.09
Mostri Effetto ,1,0,Cyberdark Horn,SGX1,Speed Duel Gx: Duel Academy Box,SGX1-ENG05,C,Mint,1st Edition,Italian,0.00,2022-09-06,0.13,0.02,0.08
Mostri Effetto ,1,0,Cyberdark Keel,SGX1,Speed Duel Gx: Duel Academy Box,SGX1-ENG07,C,Mint,1st Edition,Italian,0.00,2022-09-06,0.04,0.02,0.07
Mostri Effetto ,1,0,Cyclos the Circular Sprite,LEDE,Legacy Of Destruction,LEDE-EN031,C,Mint,,Italian,0.55,2024-05-11,,,
Mostri Effetto ,1,0,D.D. Assailant,SDDE,The Dark Emperor Structure Deck,SDDE-EN017,C,Played,1st Edition,Italian,0.00,2022-09-25,1.98,0.02,1.15
Mostri Effetto ,1,0,D.D. Crow,SGX3,Speed Duel Gx: Duelists Of Shadows,SGX3-ENF10,ScR,Mint,1st Edition,Italian,0.00,2023-12-18,2.99,1.23,3.68
Mostri Effetto ,1,0,D.D. Crow,SGX3,Speed Duel Gx: Duelists Of Shadows,SGX3-ENF10,C,Mint,1st Edition,Italian,0.73,2023-12-18,0.59,0.15,0.76
Mostri Effetto ,1,0,D.D. Destroyer,SGX3,Speed Duel Gx: Duelists Of Shadows,SGX3-ENF11,C,Mint,1st Edition,Italian,0.08,2023-12-18,0.09,0.02,0.11
Mostri Effetto ,1,0,D.D. Esper Star Sparrow,HA07,Hidden Arsenal 7 Knight Of Stars,HA07-EN031,ScR,Good,1st Edition,Italian,0.00,2022-09-06,0.24,0.02,0.24
Mostri Effetto ,1,0,D.D. Scout Plane,SGX3,Speed Duel Gx: Duelists Of Shadows,SGX3-ENF07,C,Mint,1st Edition,Italian,0.35,2023-12-18,0.19,0.02,0.14
Mostri Effetto ,1,0,D.D. Survivor,SGX3,Speed Duel Gx: Duelists Of Shadows,SGX3-ENF06,C,Mint,1st Edition,Italian,0.10,2023-12-18,0.32,0.02,0.13
Mostri Effetto ,1,0,D.D. Warrior Lady,SGX1,Speed Duel Gx: Duel Academy Box,SGX1-ENE04,C,Mint,1st Edition,Italian,0.00,2022-09-06,0.28,0.02,0.20
Mostri Effetto ,1,0,D.D.M. - Different Dimension Master,SGX3,Speed Duel Gx: Duelists Of Shadows,SGX3-ENF08,C,Mint,1st Edition,Italian,0.08,2023-12-18,0.10,0.02,0.09
Mostri Effetto ,1,0,D/D Vice Typhon,COTD,Code of the Duelist,COTD-EN017,C,NearMint,1st Edition,Italian,0.00,2022-09-23,0.08,0.02,0.22
Mostri Effetto ,1,0,Damage Eater,DP10,Duelist Pack - Yusei 3,DP10-EN009,C,Played,Unlimited,Italian,0.00,2022-09-23,0.02,0.02,0.09
Mostri Effetto ,1,0,Danger! Chupacabra!,SDCK,Structure Deck: The Crimson King,SDCK-EN023,C,Mint,1st Edition,Italian,0.24,2023-10-07,0.20,0.09,0.39
Mostri Effetto ,1,0,Danger! Nessie!,SDCK,Structure Deck: The Crimson King,SDCK-EN022,C,Mint,1st Edition,Italian,0.24,2023-10-07,0.40,0.05,0.43
Mostri Effetto ,1,0,Dark Armed Dragon,SDDC,Dragons Collide Structure Deck,SDDC-EN012,C,Poor,1st Edition,Italian,0.00,2022-09-23,0.07,0.02,0.14
Mostri Effetto ,1,0,Dark Catapulter,DP1,Duelist Pack - Jaden Yuki,DP1-EN008,C,Excellent,1st Edition,Italian,0.00,2022-11-08,0.50,0.02,0.15
Mostri Effetto ,1,0,Dark Catapulter,SGX2,Speed Duel Gx: Midterm Paradox,SGX2-ENA07,C,Mint,1st Edition,Italian,0.00,2023-07-13,0.04,0.02,0.09
Mostri Effetto ,1,0,Dark Dust Spirit,DB2,Dark Beginning 2,DB2-EN217,C,Good,Unlimited,English,0.00,2022-09-23,0.18,0.02,0.44
Mostri Effetto ,1,0,Dark Eradicator Warlock,SD6,"Structure Deck: Spellcaster's Judgment",SD6-EN001,UR,NearMint,1st Edition,Italian,0.00,2022-09-06,0.57,0.02,0.31
Mostri Effetto ,1,0,Dark Magician Girl,LDK2,Legendary Decks II,LDK2-ENY11,C,NearMint,Unlimited,Italian,0.00,2022-09-05,0.10,0.02,0.07
Mostri Effetto ,1,0,Dark Magician Girl,SBC1,Speed Duel: Streets Of Battle City,SBC1-ENA05,C,Mint,1st Edition,Italian,0.00,2024-02-13,0.06,0.05,0.13
Mostri Effetto ,1,0,Dark Red Enchanter,SBC1,Speed Duel: Streets Of Battle City,SBC1-ENF05,C,Mint,1st Edition,Italian,0.00,2024-02-13,0.15,0.02,0.14
Mostri Effetto ,1,0,Dark Resonator,BP01,Battle Pack: Epic Dawn,BP01-EN203,C,Played,Unlimited,Italian,0.00,2022-09-23,0.10,0.02,0.14
Mostri Effetto ,1,0,Dark Resonator,SDCK,Structure Deck: The Crimson King,SDCK-EN004,C,Mint,1st Edition,Italian,0.24,2023-10-07,0.07,0.02,0.11
Mostri Effetto ,1,0,Dark Ruler Ha Des,SGX3,Speed Duel Gx: Duelists Of Shadows,SGX3-ENA11,C,Mint,1st Edition,Italian,0.12,2023-12-18,0.34,0.02,0.18
Mostri Effetto ,1,0,Dark Scorpion - Chick the Yellow,SGX3,Speed Duel Gx: Duelists Of Shadows,SGX3-ENI01,C,Mint,1st Edition,Italian,0.12,2023-12-18,0.02,0.02,0.07
Mostri Effetto ,1,0,Dark Scorpion - Cliff the Trap Remover,SGX3,Speed Duel Gx: Duelists Of Shadows,SGX3-ENI02,C,Mint,1st Edition,Italian,0.02,2023-12-18,0.02,0.02,0.25
Mostri Effetto ,1,0,Dark Scorpion - Gorg the Strong,SBC1,Speed Duel: Streets Of Battle City,SBC1-ENI25,C,Mint,1st Edition,Italian,0.00,2024-02-13,0.04,0.02,0.11
Mostri Effetto ,1,0,Dark Scorpion - Meanae the Thorn,SBC1,Speed Duel: Streets Of Battle City,SBC1-ENI24,C,Mint,1st Edition,Italian,0.00,2024-02-13,0.14,0.02,0.11
Mostri Effetto ,1,0,Dark Summoning Beast,SGX3,Speed Duel Gx: Duelists Of Shadows,SGX3-ENG04,C,Mint,1st Edition,Italian,0.09,2023-12-18,0.02,0.02,0.10
Mostri Effetto ,1,0,Dark Valkyria,LDK2,Legendary Decks II,LDK2-ENJ19,C,NearMint,Unlimited,Italian,0.00,2022-09-05,0.05,0.02,0.05
Mostri Effetto ,1,0,Darkbishop Archfiend,SGX3,Speed Duel Gx: Duelists Of Shadows,SGX3-ENE07,C,Mint,1st Edition,Italian,0.02,2023-12-18,0.02,0.02,0.07
Mostri Effetto ,1,0,Darklon,SP13,Star Pack 2013,SP13-EN014,C,Poor,Unlimited,Italian,0.00,2022-09-25,0.15,0.02,0.04
Mostri Effetto ,1,0,Darklon,SP13,Star Pack 2013,SP13-EN014,C,Good,Unlimited,Italian,0.00,2022-09-25,0.15,0.02,0.04
Mostri Effetto ,1,0,Dawn Knight,PRIO,Primal Origin,PRIO-EN033,R,Mint,Unlimited,Italian,0.04,2022-11-08,0.19,0.02,0.12
Mostri Effetto ,2,0,D-Boyz,SGX3,Speed Duel Gx: Duelists Of Shadows,SGX3-ENG06,C,Mint,1st Edition,Italian,0.02,2023-12-18,0.02,0.02,0.09
Mostri Effetto ,1,0,Deep Diver,BP01,Battle Pack: Epic Dawn,BP01-EN017,R,Played,Unlimited,Italian,0.00,2022-09-23,0.09,0.02,0.34
Mostri Effetto ,1,0,Deep Sweeper,ABYR,Abyss Rising,ABYR-EN007,C,Poor,Unlimited,Italian,0.00,2022-09-25,0.02,0.02,0.07
Mostri Effetto ,1,0,Dekoichi the Battlechanted Locomotive,SGX1,Speed Duel Gx: Duel Academy Box,SGX1-END05,C,Mint,1st Edition,Italian,0.00,2022-09-06,0.76,0.02,0.45
Mostri Effetto ,1,0,Dekoichi the Battlechanted Locomotive,BP01,Battle Pack: Epic Dawn,BP01-EN189,C,Played,Unlimited,Italian,0.00,2022-09-23,3.45,0.30,2.14
Mostri Effetto ,1,0,Des Feral Imp,SDKS,Structure Deck: Seto Kaiba,SDKS-EN014,C,NearMint,1st Edition,Italian,0.00,2022-09-06,0.03,0.02,0.14
Mostri Effetto ,1,0,Des Feral Imp,DR1,Dark Revelation 1,DR1-EN176,C,NearMint,Unlimited,Italian,0.00,2022-09-24,0.05,0.02,0.24
Mostri Effetto ,1,0,Des Kangaroo,SGX1,Speed Duel Gx: Duel Academy Box,SGX1-ENI06,C,Mint,1st Edition,Italian,0.00,2022-09-07,0.09,0.02,0.12
Mostri Effetto ,1,0,Des Kangaroo,DR2,Dark Revelation 2,DR2-EN005,C,Excellent,Unlimited,English,0.00,2022-09-23,0.19,0.02,0.36
Mostri Effetto ,1,0,Des Koala,SGX2,Speed Duel Gx: Midterm Paradox,SGX2-ENE01,C,Mint,1st Edition,Italian,0.00,2023-07-13,0.16,0.02,0.28
Mostri Effetto ,1,0,Des Wombat,SGX2,Speed Duel Gx: Midterm Paradox,SGX2-ENE03,C,Mint,1st Edition,Italian,0.00,2023-07-13,0.75,0.02,0.30
Mostri Effetto ,1,0,Desert Protector,CRMS,Crimson Crisis,CRMS-EN034,C,Played,1st Edition,Italian,0.00,2022-09-25,0.02,0.02,0.08
Mostri Effetto ,1,0,Deskbot 001,DUEA,Duelist Alliance,DUEA-EN045,C,LightPlayed,1st Edition,Italian,0.00,2022-09-23,0.18,0.02,0.20
Mostri Effetto ,1,0,Deskbot 001,DUEA,Duelist Alliance,DUEA-EN045,C,Excellent,1st Edition,Italian,0.00,2023-01-18,0.18,0.02,0.20
Mostri Effetto ,1,0,Deskbot 002,NECH,The New Challengers,NECH-EN042,C,LightPlayed,1st Edition,Italian,0.00,2022-09-23,0.05,0.02,0.10
Mostri Effetto ,1,0,Deskbot 003,SECE,Secrets of Eternity,SECE-EN041,C,Played,1st Edition,Italian,0.00,2022-09-23,0.18,0.02,0.17
Mostri Effetto ,1,0,Desrook Archfiend,SGX3,Speed Duel Gx: Duelists Of Shadows,SGX3-ENE08,C,Mint,1st Edition,Italian,0.02,2023-12-18,0.02,0.02,0.06
