"sep=,"
Folder Name,Quantity,Trade Quantity,Card Name,Set Code,Set Name,Card Number,Rarity,Condition,Printing,Language,Price Bought,Date Bought,AVG,LOW,TREND
Magie,1,0,Double Cyclone,SGX1,Speed Duel Gx: Duel Academy Box,SGX1-END15,C,NearMint,1st Edition,Italian,0.00,2022-09-06,0.06,0.02,0.08
Magie,1,0,Double or Nothing!,YS13,Super Starter V For Victory,YS13-EN024,C,Poor,,Italian,0.00,2023-01-18,,,
Magie,1,0,Double Spell,SGX3,Speed Duel Gx: Duelists Of Shadows,SGX3-ENE17,C,Mint,1st Edition,Italian,0.33,2023-12-18,0.04,0.02,0.05
Magie,1,0,Double Summon,EGO1,Egyptian God Deck: Obelisk The Tormentor,EGO1-EN027,C,NearMint,1st Edition,English,0.00,2022-09-06,0.07,0.02,0.16
Magie,1,0,Double Summon,SGX2,Speed Duel Gx: Midterm Paradox,SGX2-END18,C,Mint,1st Edition,Italian,0.13,2023-07-13,0.06,0.02,0.22
Magie,1,0,Double Tool C&D,RGBT,Raging Battle,RGBT-EN053,C,Played,1st Edition,Italian,0.00,2023-01-18,0.35,0.02,0.25
Magie,1,0,"Dragon's Gunfire",LOD,Legacy of Darkness,LOD-045,C,LightPlayed,Unlimited,Italian,0.00,2023-01-18,0.13,0.02,0.18
Magie,1,0,"Dragon's Gunfire",SGX3,Speed Duel Gx: Duelists Of Shadows,SGX3-ENB14,C,Mint,1st Edition,Italian,0.04,2023-12-18,0.04,0.02,0.06
Magie,1,0,"Dragon's Mirror",CRV,Cybernetic Revolution,CRV-EN040,SP,Good,1st Edition,Italian,0.00,2023-01-18,0.25,0.02,0.19
Magie,1,0,Dream Cicada,BLCR,Battles Of Legend: Crystal Revenge,BLCR-EN028,UR,Mint,1st Edition,Italian,0.02,2023-09-27,0.09,0.02,0.16
Magie,1,0,Duel Tower,MP22,"2022 Tin Of The Pharaoh's Gods",MP22-EN269,PScR,NearMint,1st Edition,Italian,0.25,2023-08-14,0.18,0.02,0.22
Magie,1,0,Duelist Alliance,TAMA,Tactical Masters,TAMA-EN055,R,NearMint,1st Edition,Italian,0.02,2023-08-21,0.13,0.02,0.13
Magie,1,0,Duelist Genesis,DUNE,Duelist Nexus,DUNE-EN062,SR,NearMint,1st Edition,Italian,0.10,2023-11-30,0.13,0.02,0.21
Magie,1,0,Dust Barrier,AST,Ancient Sanctuary,AST-087,C,Poor,1st Edition,Italian,0.00,2023-01-18,0.20,0.02,0.16
Magie,1,0,Dust Barrier,AST,Ancient Sanctuary,AST-087,C,Poor,Unlimited,Italian,0.00,2023-01-18,0.20,0.02,0.16
Magie,1,0,Earthquake,SGX1,Speed Duel Gx: Duel Academy Box,SGX1-END12,C,Mint,1st Edition,Italian,0.00,2022-09-06,0.04,0.02,0.06
Magie,1,0,Ego Boost,SP13,Star Pack 2013,SP13-EN034,SFR,Poor,1st Edition,Italian,0.00,2023-01-18,0.09,0.02,0.19
Magie,1,0,Ego Boost,SP13,Star Pack 2013,SP13-EN034,SFR,Poor,Unlimited,Italian,0.00,2023-01-18,0.09,0.02,0.19
Magie,1,0,Elegant Egotist,LED4,Legendary Duelists: Sisters of the Rose,LED4-EN008,C,NearMint,1st Edition,Italian,0.02,2024-05-12,0.10,0.02,0.09
Magie,1,0,Emergency Provisions,LOD,Legacy of Darkness,LOD-033,C,Good,Unlimited,English,0.00,2023-01-18,0.79,0.02,0.06
Magie,1,0,Emergency Provisions,SBC1,Speed Duel: Streets Of Battle City,SBC1-ENH12,C,Mint,1st Edition,Italian,0.00,2024-02-13,0.09,0.02,0.17
Magie,1,0,Enemy Controller,LDK2,Legendary Decks II,LDK2-ENK23,C,NearMint,Unlimited,Italian,0.00,2022-09-06,0.20,0.02,0.11
Magie,1,0,Enemy Controller,SDKS,Structure Deck: Seto Kaiba,SDKS-EN026,C,NearMint,1st Edition,Italian,0.00,2022-09-06,0.03,0.02,0.25
Magie,1,0,Enemy Controller,SDDE,The Dark Emperor Structure Deck,SDDE-EN025,C,Poor,1st Edition,Italian,0.00,2023-01-18,0.10,0.02,0.16
Magie,1,0,Enemy Controller,SD10,Structure Deck: Machine Re-Volt,SD10-EN027,C,Poor,1st Edition,Italian,0.00,2023-01-18,0.02,0.02,0.10
Magie,1,0,Enemy Controller,SD10,Structure Deck: Machine Re-Volt,SD10-EN027,C,Excellent,1st Edition,Italian,0.00,2023-01-18,0.02,0.02,0.10
Magie,1,0,Eradicating Aerosol,SBC1,Speed Duel: Streets Of Battle City,SBC1-END16,C,Mint,1st Edition,Italian,0.00,2024-02-13,0.06,0.02,0.08
Magie,1,0,Evil Mind,SGX3,Speed Duel Gx: Duelists Of Shadows,SGX3-ENA15,C,Mint,1st Edition,Italian,0.10,2023-12-18,0.04,0.02,0.10
Magie,1,0,Exchange,SBC1,Speed Duel: Streets Of Battle City,SBC1-ENI16,C,Mint,1st Edition,Italian,0.00,2024-02-13,0.15,0.02,0.11
Magie,1,0,Extra Pendulum,MP23,25Th Anniversary Tin: Dueling Heroes Mega Pack,MP23-EN090,R,NearMint,1st Edition,Italian,0.02,2023-11-30,0.02,0.02,0.02
Magie,1,0,F.A. Downforce,COTD,Code of the Duelist,COTD-EN089,C,NearMint,1st Edition,Italian,0.00,2023-01-18,0.03,0.02,0.08
Magie,1,0,Fairy Meteor Crush,SGX2,Speed Duel Gx: Midterm Paradox,SGX2-END16,C,Mint,1st Edition,Italian,0.13,2023-07-13,0.04,0.02,0.08
Magie,1,0,Fallen Paradise,SGX3,Speed Duel Gx: Duelists Of Shadows,SGX3-ENG10,C,Mint,1st Edition,Italian,0.10,2023-12-18,0.03,0.02,0.10
Magie,1,0,Favorite Hero,LED6,Legendary Duelists: Magical Hero,LED6-EN015,UR,Mint,1st Edition,Italian,0.02,2023-09-27,1.95,0.20,1.27
Magie,1,0,Fifth Hope,SGX2,Speed Duel Gx: Midterm Paradox,SGX2-ENE07,C,Mint,1st Edition,Italian,0.00,2023-07-13,0.10,0.02,0.07
Magie,1,0,Final Ritual of the Ancients,TLM,The Lost Millennium,TLM-EN044,C,Excellent,1st Edition,English,0.00,2023-01-18,0.02,0.02,0.21
Magie,1,0,Final Ritual of the Ancients,TLM,The Lost Millennium,TLM-EN044,C,Poor,1st Edition,Italian,0.00,2023-01-18,0.02,0.02,0.21
Magie,1,0,Fissure,SDP,Starter Deck Pegasus,SDP-028,C,Good,Unlimited,English,0.00,2022-09-25,0.05,0.02,0.02
Magie,1,0,Fissure,SDY,Starter Deck Yugi,SDY-026,C,Played,Unlimited,Italian,0.00,2023-01-18,0.25,0.02,0.23
Magie,1,0,Fissure,YS12,Starter Deck Xyz Symphony,YS12-EN025,C,Poor,,Italian,0.00,2023-01-18,,,
Magie,1,0,Fist of Fate,EGO1,Egyptian God Deck: Obelisk The Tormentor,EGO1-EN003,UR,NearMint,1st Edition,English,0.00,2022-09-06,0.18,0.05,0.24
Magie,1,0,Flash Fusion,DRLG,Dragons of Legend,DRLG-EN016,SR,Mint,1st Edition,Italian,0.00,2022-09-06,0.10,0.02,0.06
Magie,1,0,Flash of the Forbidden Spell,SGX3,Speed Duel Gx: Duelists Of Shadows,SGX3-ENI33,C,Mint,1st Edition,Italian,0.25,2023-12-18,0.04,0.02,0.08
Magie,1,0,Fog Control,SGX3,Speed Duel Gx: Duelists Of Shadows,SGX3-ENH17,C,Mint,1st Edition,Italian,0.10,2023-12-18,0.04,0.02,0.06
Magie,1,0,Foolish Burial,LDK2,Legendary Decks II,LDK2-ENJ29,C,NearMint,Unlimited,Italian,0.00,2022-09-06,0.22,0.02,0.19
Magie,1,0,Foolish Burial,SDMA,Structure Deck: Marik,SDMA-EN026,C,Poor,1st Edition,Italian,0.00,2023-01-18,0.38,0.02,0.25
Magie,2,0,Foolish Burial,SGX3,Speed Duel Gx: Duelists Of Shadows,SGX3-ENC16,C,Mint,1st Edition,Italian,0.11,2023-12-18,0.10,0.10,0.21
Magie,1,0,Foolish Burial,SBC1,Speed Duel: Streets Of Battle City,SBC1-ENE15,C,Mint,1st Edition,Italian,0.00,2024-02-13,0.12,0.05,0.18
Magie,1,0,Foolish Burial Goods,SDCB,Structure Deck: Legend Of The Crystal Beasts,SDCB-EN030,C,Mint,1st Edition,Italian,0.02,2023-01-24,0.67,0.02,0.53
Magie,1,0,Forbidden Chalice,EGO1,Egyptian God Deck: Obelisk The Tormentor,EGO1-EN028,C,NearMint,1st Edition,English,0.00,2022-09-06,0.31,0.02,0.39
Magie,1,0,Forbidden Dress,EGO1,Egyptian God Deck: Obelisk The Tormentor,EGO1-EN030,C,NearMint,1st Edition,English,0.00,2022-09-06,0.49,0.02,0.16
Magie,1,0,Forbidden Lance,EGO1,Egyptian God Deck: Obelisk The Tormentor,EGO1-EN029,C,NearMint,1st Edition,English,0.00,2022-09-06,0.24,0.02,0.31
Magie,1,0,"Fortress Whale's Oath",SBC1,Speed Duel: Streets Of Battle City,SBC1-ENC17,C,Mint,1st Edition,Italian,0.00,2024-02-13,0.22,0.02,0.16
Magie,3,0,Fossil Dig,RA01,25Th Anniversary Rarity Collection,RA01-EN053,UR,Mint,1st Edition,Italian,0.05,2023-11-20,0.13,0.02,0.18
Magie,1,0,Frontline Base,SDKS,Structure Deck: Seto Kaiba,SDKS-EN029,C,NearMint,1st Edition,Italian,0.00,2022-09-06,0.03,0.02,0.17
Magie,1,0,Full-Force Strike,ORCS,Order of Chaos,ORCS-EN047,C,Poor,1st Edition,Italian,0.00,2023-01-18,0.05,0.02,0.16
Magie,1,0,Fusion Recovery,SGX1,Speed Duel Gx: Duel Academy Box,SGX1-ENA16,C,Mint,1st Edition,Italian,0.00,2022-09-06,0.13,0.02,0.09
Magie,1,0,Fusion Sage,SGX1,Speed Duel Gx: Duel Academy Box,SGX1-ENA13,C,Mint,1st Edition,Italian,0.00,2022-09-06,0.06,0.02,0.11
Magie,1,0,Fusion Substitute,LDK2,Legendary Decks II,LDK2-ENK31,C,NearMint,Unlimited,Italian,0.00,2022-09-06,0.02,0.02,0.07
Magie,1,0,Fusion Sword Murasame Blade,SGX1,Speed Duel Gx: Duel Academy Box,SGX1-ENB12,C,Mint,1st Edition,Italian,0.00,2022-09-06,0.04,0.02,0.12
Magie,1,0,Fusion Weapon,SGX1,Speed Duel Gx: Duel Academy Box,SGX1-ENI16,C,Mint,1st Edition,Italian,0.00,2022-09-07,0.35,0.02,0.13
Magie,1,0,Fusion Weapon,SBC1,Speed Duel: Streets Of Battle City,SBC1-ENI29,C,Mint,1st Edition,Italian,0.00,2024-02-13,0.18,0.02,0.10
Magie,1,0,Future Fusion,SGX1,Speed Duel Gx: Duel Academy Box,SGX1-ENG13,C,Mint,1st Edition,Italian,0.00,2022-09-06,0.02,0.02,0.12
Magie,1,0,Future Visions,OP11,OTS Tournament Pack 11,OP11-EN018,C,NearMint,Unlimited,Italian,0.02,2024-05-13,0.25,0.02,0.14
Magie,1,0,Gagagabolt,SP14,Star Pack 2014,SP14-EN033,C,Played,1st Edition,Italian,0.00,2023-01-18,0.02,0.02,0.07
Magie,1,0,Gagagarevenge,YS13,Super Starter V For Victory,YS13-EN026,C,LightPlayed,,Italian,0.00,2022-09-06,,,
Magie,1,0,Gagagatag,SHSP,Shadow Specters,SHSP-EN059,C,Poor,1st Edition,Italian,0.00,2023-01-18,0.05,0.02,0.09
Magie,1,0,Galaxy Cyclone,SGX3,Speed Duel Gx: Duelists Of Shadows,SGX3-ENF15,C,Mint,1st Edition,Italian,0.34,2023-12-18,0.19,0.09,0.23
Magie,1,0,Galaxy Hundred,PHHY,Photon Hypernova,PHHY-EN051,C,NearMint,1st Edition,Italian,0.09,2023-09-12,0.19,0.02,0.10
Magie,1,0,Gateway to Dark World,SDGU,Gates Of The Underworld Structure Deck,SDGU-EN025,C,NearMint,Unlimited,Italian,0.00,2022-09-06,0.19,0.02,0.17
Magie,1,0,Gateway to Dark World,SDGU,Gates Of The Underworld Structure Deck,SDGU-EN025,C,Good,Unlimited,Italian,0.00,2022-09-06,0.19,0.02,0.17
Magie,1,0,Geartown,SGX1,Speed Duel Gx: Duel Academy Box,SGX1-END14,C,Mint,1st Edition,Italian,0.00,2022-09-06,0.06,0.02,0.14
Magie,2,0,Ghostrick Mansion,SHSP,Shadow Specters,SHSP-EN062,C,Mint,1st Edition,Italian,0.33,2023-07-20,0.13,0.02,0.21
Magie,1,0,Giant Trunade,SD2,Structure Deck: Zombie Madness,SD2-EN015,C,Poor,1st Edition,Italian,0.00,2023-01-18,0.21,0.02,0.19
Magie,1,0,Gift of the Martyr,SBC1,Speed Duel: Streets Of Battle City,SBC1-ENE13,C,Mint,1st Edition,Italian,0.00,2024-02-13,0.04,0.02,0.10
Magie,1,0,"Gladiator Beast's Respite",RYMP,Ra Yellow Mega Pack,RYMP-EN107,C,Played,1st Edition,Italian,0.00,2023-01-18,0.35,0.03,0.63
Magie,1,0,Gold Sarcophagus,LDK2,Legendary Decks II,LDK2-ENY22,C,NearMint,Unlimited,Italian,0.00,2022-09-05,0.19,0.02,0.30
Magie,1,0,Golden Bamboo Sword,LODT,Light of Destruction,LODT-EN062,C,NearMint,1st Edition,Italian,0.00,2023-01-18,0.32,0.02,0.52
Magie,1,0,"Gottoms' Second Call",SECE,Secrets of Eternity,SECE-EN056,R,LightPlayed,Unlimited,Italian,0.00,2023-01-18,0.99,0.02,0.25
Magie,1,0,Gouki Face Turn,MP19,2019 Gold Sarcophagus Tin Mega Pack,MP19-EN036,C,NearMint,1st Edition,Italian,0.02,2024-05-12,0.02,0.02,0.06
Magie,1,0,Graceful Dice,SBC1,Speed Duel: Streets Of Battle City,SBC1-ENB12,C,Mint,1st Edition,Italian,0.00,2024-02-13,0.10,0.02,0.13
Magie,1,0,Grand Convergence,SGX3,Speed Duel Gx: Duelists Of Shadows,SGX3-ENF16,C,Mint,1st Edition,Italian,0.12,2023-12-18,0.02,0.02,0.08
Magie,1,0,Gravedigger Ghoul,LOB,Legend of Blue Eyes White Dragon,LOB-065,R,LightPlayed,Unlimited,English,0.00,2023-01-18,0.05,0.02,0.73
Magie,1,0,Ground Collapse,PSV,"Pharaoh's Servant",PSV-070,C,Excellent,Unlimited,Italian,0.00,2023-01-18,2.49,0.02,0.57
Magie,1,0,H - Heated Heart,SGX2,Speed Duel Gx: Midterm Paradox,SGX2-ENA13,C,Mint,1st Edition,Italian,0.00,2023-07-13,0.04,0.02,0.09
Magie,1,0,Hammer Shot,CP05,Champion Pack: Game Five,CP05-EN017,C,Played,Unlimited,Italian,0.00,2022-09-25,0.29,0.04,0.39
Magie,1,0,Hammer Shot,SD7,Structure Deck: Invincible Fortress,SD7-EN022,C,NearMint,1st Edition,Italian,0.00,2023-01-18,0.02,0.02,0.24
Magie,1,0,Hammer Shot,SBC1,Speed Duel: Streets Of Battle City,SBC1-ENI30,C,Mint,1st Edition,Italian,0.00,2024-02-13,0.05,0.02,0.15
Magie,1,0,Hand Destruction,SDOK,Onslaught Of The Fire Kings Structure Deck,SDOK-EN028,C,Poor,,Italian,0.00,2023-01-18,,,
Magie,1,0,"Harpie's Feather Duster",EGO1,Egyptian God Deck: Obelisk The Tormentor,EGO1-EN022,SR,NearMint,1st Edition,English,0.00,2022-09-06,1.14,0.65,1.34
Magie,3,0,"Harpie's Feather Duster",SDBT,Structure Deck: Beware Of Traptrix,SDBT-EN026,C,Mint,1st Edition,Italian,0.00,2024-02-26,1.11,0.49,1.41
Magie,1,0,"Harpies' Hunting Ground",SD8,Structure Deck: Lord Of The Storm,SD8-EN024,C,LightPlayed,1st Edition,Italian,0.00,2023-01-18,0.05,0.02,0.20
Magie,1,0,Heart of the Underdog,IOC,Invasion of Chaos,IOC-032,SP,Excellent,Unlimited,English,0.00,2023-01-18,0.38,0.02,0.51
Magie,1,0,Heavy Storm,YSD,Starter Deck 2006,YSD-EN027,C,Excellent,1st Edition,Italian,0.00,2022-09-25,0.02,0.02,0.58
Magie,1,0,Heavy Storm,SD10,Structure Deck: Machine Re-Volt,SD10-EN026,C,NearMint,1st Edition,Italian,0.00,2022-09-25,2.76,0.02,1.26
Magie,2,0,Hero Heart,SOI,Shadow of Infinity,SOI-EN037,C,Excellent,Unlimited,Italian,0.00,2023-01-18,0.10,0.02,0.14
Magie,1,0,Hero Mask,SDHS,Hero Strike Structure Deck,SDHS-EN027,C,NearMint,1st Edition,Italian,0.02,2024-05-13,0.35,0.02,0.08
Magie,1,0,Heroic Chance,REDU,Return of the Duelist,REDU-EN053,C,Good,Unlimited,Italian,0.00,2023-01-18,0.10,0.02,0.07
Magie,1,0,Heroic Chance,REDU,Return of the Duelist,REDU-EN053,C,Poor,Unlimited,Italian,0.00,2023-01-18,0.10,0.02,0.07
Magie,1,0,Heroic Envoy,DIFO,Dimension Force,DIFO-EN061,SR,Mint,1st Edition,Italian,0.02,2023-09-27,0.10,0.02,0.19
Magie,1,0,Hieroglyph Lithograph,DR1,Dark Revelation 1,DR1-EN034,C,NearMint,Unlimited,Italian,0.00,2023-01-18,0.02,0.02,0.35
Magie,1,0,Hinotama,MRL,Magic Ruler,MRL-E120,C,LightPlayed,Unlimited,Italian,0.00,2023-01-18,0.18,0.02,0.48
Magie,1,0,Hippo Carnival,SP15,Star Pack 2013 ARC-V,SP15-EN040,C,Played,1st Edition,Italian,0.00,2023-01-18,0.12,0.02,0.09
Magie,1,0,Horn of Light,SRL,Spell Ruler,SRL-004,C,Good,Unlimited,Italian,0.00,2023-01-18,0.05,0.02,0.14
Magie,1,0,Horn of the Unicorn,BP02,Battle Pack 2: War of the Giants,BP02-EN134,C,Played,1st Edition,Italian,0.00,2023-01-18,0.02,0.02,0.11
Magie,1,0,Illusion Balloons,SP15,Star Pack 2013 ARC-V,SP15-EN044,SHR,Played,1st Edition,Italian,0.05,2023-01-18,0.06,0.02,0.11
Magie,1,0,Impenetrable Formation,TLM,The Lost Millennium,TLM-EN048,C,Excellent,1st Edition,English,0.00,2022-09-25,0.02,0.02,0.05
Magie,1,0,Impenetrable Formation,TLM,The Lost Millennium,TLM-EN048,C,NearMint,1st Edition,English,0.00,2023-01-18,0.02,0.02,0.05
Magie,1,0,Impenetrable Formation,TLM,The Lost Millennium,TLM-EN048,C,Good,1st Edition,Italian,0.00,2023-01-18,0.02,0.02,0.05
Magie,1,0,Infected Mail,SP13,Star Pack 2013,SP13-EN033,C,Played,Unlimited,Italian,0.00,2023-01-18,0.15,0.02,0.11
Magie,1,0,Inferno Fire Blast,LDK2,Legendary Decks II,LDK2-ENJ23,C,NearMint,Unlimited,Italian,0.00,2022-09-06,0.15,0.02,0.08
Magie,1,0,Infinite Cards,SBC1,Speed Duel: Streets Of Battle City,SBC1-ENH13,C,Mint,1st Edition,Italian,0.00,2024-02-13,0.04,0.02,0.13
Magie,1,0,Insect Barrier,SBC1,Speed Duel: Streets Of Battle City,SBC1-END14,C,Mint,1st Edition,Italian,0.00,2024-02-13,0.11,0.02,0.14
Magie,1,0,Inspection,PSV,"Pharaoh's Servant",PSV-038,C,NearMint,Unlimited,Italian,0.00,2023-01-18,0.25,0.02,0.20
Magie,1,0,Inzektor Crossbow - Zektarrow,GAOV,Galactic Overlord,GAOV-EN061,R,Good,1st Edition,Italian,0.00,2023-01-18,0.02,0.02,0.13
Magie,2,0,Jam Breeding Machine,SBC1,Speed Duel: Streets Of Battle City,SBC1-ENH11,C,Mint,1st Edition,Italian,0.00,2024-02-13,0.06,0.02,0.17
Magie,1,0,Kahyoreigetsu,MAZE,Maze Of Memories,MAZE-EN025,R,NearMint,1st Edition,Italian,0.02,2023-08-21,0.02,0.02,0.17
Magie,1,0,Kaminote Blow,TLM,The Lost Millennium,TLM-EN042,C,Excellent,1st Edition,English,0.00,2022-09-25,0.02,0.02,0.15
Magie,1,0,Kaminote Blow,TLM,The Lost Millennium,TLM-EN042,C,LightPlayed,1st Edition,Italian,0.00,2023-01-18,0.02,0.02,0.15
Magie,1,0,Kishido Spirit,DR1,Dark Revelation 1,DR1-EN093,C,Excellent,Unlimited,Italian,0.00,2023-01-18,0.78,0.02,0.43
Magie,1,0,Last Day of Witch,SBC1,Speed Duel: Streets Of Battle City,SBC1-ENI17,C,Mint,1st Edition,Italian,0.00,2024-02-13,0.04,0.02,0.25
Magie,1,0,Last Will,SYE,Starter Deck Yugi Evolution,SYE-031,C,Excellent,1st Edition,English,0.00,2023-01-18,0.05,0.02,0.59
Magie,1,0,Last Will,SDY,Starter Deck Yugi,SDY-039,C,Excellent,Unlimited,Italian,0.00,2023-01-18,2.99,0.02,1.25
Magie,1,0,Ledger of Legerdemain,SBC1,Speed Duel: Streets Of Battle City,SBC1-ENF11,C,Mint,1st Edition,Italian,0.00,2024-02-13,0.08,0.02,0.11
Magie,1,0,Life Extreme,POTE,Power Of The Elements,POTE-EN099,C,Mint,1st Edition,Italian,0.20,2023-09-27,0.03,0.02,0.07
Magie,1,0,Lighten the Load,RDS,Rise of Destiny,RDS-EN047,SP,Excellent,1st Edition,Italian,0.00,2023-01-18,0.11,0.02,0.16
Magie,1,0,Lightning Blade,SBC1,Speed Duel: Streets Of Battle City,SBC1-ENB15,C,Mint,1st Edition,Italian,0.00,2024-02-13,0.06,0.02,0.09
Magie,1,0,Lightning Vortex,SD6,"Structure Deck: Spellcaster's Judgment",SD6-EN028,C,LightPlayed,1st Edition,Italian,0.00,2022-09-25,0.70,0.02,0.29
Magie,1,0,Lightsworn Sanctuary,SDLI,Realm Of Light Structure Deck,SDLI-EN024,UR,Good,1st Edition,Italian,0.00,2023-01-18,0.15,0.02,0.35
Magie,1,0,Limiter Removal,SDKS,Structure Deck: Seto Kaiba,SDKS-EN028,C,NearMint,1st Edition,Italian,0.00,2022-09-06,0.30,0.02,0.21
Magie,1,0,Link Back,"RIRA
",Rising Rampage,RIRA-EN051,C,NearMint,1st Edition,Italian,0.02,2024-05-13,0.03,0.02,0.02
Magie,1,0,Living Fossil,SGX2,Speed Duel Gx: Midterm Paradox,SGX2-ENC16,C,Mint,1st Edition,Italian,0.00,2023-07-13,0.23,0.02,0.14
Magie,1,0,Luminous Spark,SRL,Spell Ruler,SRL-100,SP,Good,Unlimited,Italian,0.00,2023-01-18,0.34,0.02,0.82
Magie,1,0,Machine Angel Ritual,SGX1,Speed Duel Gx: Duel Academy Box,SGX1-ENE15,C,NearMint,1st Edition,Italian,0.00,2022-09-06,0.06,0.02,0.10
Magie,1,0,Mage Power,SBC1,Speed Duel: Streets Of Battle City,SBC1-ENA13,C,Mint,1st Edition,Italian,0.00,2024-02-13,0.15,0.02,0.11
Magie,1,0,Magical Dimension,LDK2,Legendary Decks II,LDK2-ENY24,C,NearMint,Unlimited,Italian,0.00,2022-09-05,0.02,0.02,0.06
Magie,2,0,Magical Dimension,SD6,"Structure Deck: Spellcaster's Judgment",SD6-EN029,C,LightPlayed,1st Edition,Italian,0.00,2022-09-25,0.04,0.02,0.10
Magie,1,0,Magical Star Illusion,NECH,The New Challengers,NECH-EN058,C,Excellent,1st Edition,Italian,0.00,2023-01-18,0.04,0.02,0.14
Magie,1,0,"Magician's Salvation",RA01,25Th Anniversary Rarity Collection,RA01-EN068,SR,Mint,1st Edition,Italian,0.10,2023-11-20,0.03,0.02,0.11
Magie,1,0,Magicians Unite,LDK2,Legendary Decks II,LDK2-ENY25,C,NearMint,Unlimited,Italian,0.00,2022-09-05,0.02,0.02,0.05
Magie,1,0,Magnet Circle LV2,SOI,Shadow of Infinity,SOI-EN038,C,Excellent,Unlimited,Italian,0.00,2023-01-18,0.14,0.02,0.08
Magie,1,0,Magnum Shield,LTGY,Lord of the Tachyon Galaxy,LTGY-EN058,C,NearMint,Unlimited,Italian,0.02,2024-05-12,0.02,0.02,0.22
Magie,1,0,Majestic Absorption,DAMA,Dawn Of Majesty,DAMA-EN052,C,NearMint,1st Edition,Italian,0.02,2023-09-27,0.05,0.02,0.08
Magie,1,0,Majesty with Eyes of Blue,SDKS,Structure Deck: Seto Kaiba,SDKS-EN021,C,NearMint,1st Edition,Italian,0.00,2022-09-06,0.81,0.02,0.32
Magie,1,0,"Makiu, the Magical Mist",OP12,OTS Tournament Pack 12,OP12-EN023,C,NearMint,Unlimited,Italian,0.02,2024-05-13,0.02,0.02,0.09
Magie,1,0,Malevolent Nuzzler,SDSC,"Spellcaster's Command Structure Deck",SDSC-EN023,C,Poor,1st Edition,Italian,0.00,2023-01-18,0.02,0.02,0.08
Magie,1,0,Malice Dispersion,SBC1,Speed Duel: Streets Of Battle City,SBC1-ENA12,C,Mint,1st Edition,Italian,0.00,2024-02-13,0.04,0.02,0.04
Magie,1,0,Mausoleum of the Emperor,POTD,Power of the Duelist,POTD-EN047,C,Excellent,1st Edition,English,0.00,2023-01-18,0.02,0.02,0.42
Magie,1,0,Mausoleum of White,LDK2,Legendary Decks II,LDK2-ENK21,C,NearMint,Unlimited,Italian,0.00,2022-09-06,0.10,0.02,0.10
Magie,1,0,Mega Ton Magical Cannon,SBC1,Speed Duel: Streets Of Battle City,SBC1-ENI18,C,Mint,1st Edition,Italian,0.00,2024-02-13,0.13,0.02,0.06
Magie,1,0,Megamorph,SDKS,Structure Deck: Seto Kaiba,SDKS-EN027,C,NearMint,1st Edition,Italian,0.00,2022-09-06,0.35,0.02,0.16
Magie,1,0,Messenger of Peace,LDK2,Legendary Decks II,LDK2-ENY30,C,NearMint,Unlimited,Italian,0.00,2022-09-05,1.98,0.15,1.18
Magie,1,0,Mini-Guts,GAOV,Galactic Overlord,GAOV-EN052,C,Poor,Unlimited,Italian,0.00,2023-01-18,0.39,0.02,0.08
Magie,1,0,Miracle Fusion,DUPO,Duel Power,DUPO-EN055,UR,NearMint,1st Edition,Italian,0.05,2022-09-06,0.26,0.03,0.50
Magie,1,0,Misfortune,DP05,Duelist Pack: Aster Phoenix,DP05-EN014,C,Excellent,Unlimited,Italian,0.00,2023-01-18,0.10,0.02,0.16
Magie,1,0,Misfortune,EOJ,Enemy of Justice,EOJ-EN037,C,Excellent,1st Edition,English,0.00,2023-01-18,0.05,0.02,0.05
Magie,1,0,Mokey Mokey Smackdown,SGX1,Speed Duel Gx: Duel Academy Box,SGX1-ENI17,C,Mint,1st Edition,Italian,0.00,2022-09-07,0.04,0.02,0.07
Magie,1,0,Monster Reborn,EGO1,Egyptian God Deck: Obelisk The Tormentor,EGO1-EN024,C,NearMint,1st Edition,English,0.00,2022-09-06,0.14,0.02,0.24
Magie,1,0,Monster Reborn,SDY,Starter Deck Yugi,SDY-030,C,Poor,Unlimited,Italian,0.00,2023-01-18,0.90,0.02,0.26
Magie,1,0,Monster Reborn,SDY,Starter Deck Yugi,SDY-030,C,Excellent,Unlimited,Italian,0.00,2023-01-18,0.90,0.02,0.26
Magie,1,0,Monster Reincarnation,LDK2,Legendary Decks II,LDK2-ENY32,C,NearMint,Unlimited,Italian,0.00,2022-09-05,0.13,0.02,0.13
Magie,1,0,Monster Slots,SP13,Star Pack 2013,SP13-EN035,C,Poor,Unlimited,Italian,0.00,2023-01-18,0.02,0.02,0.02
Magie,1,0,Mountain,SDJ,Starter Deck Joey,SDJ-037,C,Poor,Unlimited,English,0.00,2022-09-25,0.05,0.02,0.09
Magie,1,0,Multiplication of Ants,SBC1,Speed Duel: Streets Of Battle City,SBC1-END13,C,Mint,1st Edition,Italian,0.00,2024-02-13,0.06,0.02,0.09
Magie,1,0,Mystic Box,SD6,"Structure Deck: Spellcaster's Judgment",SD6-EN030,C,Excellent,1st Edition,Italian,0.00,2022-09-24,0.38,0.02,0.11
Magie,1,0,Mystical Space Typhoon,SD10,Structure Deck: Machine Re-Volt,SD10-EN024,C,Excellent,1st Edition,Italian,0.00,2023-01-18,0.05,0.02,0.11
